customer_id,age,gender,annual_income,spending_score,membership_years,online_purchases,discount_usage,churn,gender_encoded,income_per_purchase,spending_to_income_ratio,engagement_score,discount_sensitivity,age_group
1006,45,Female,94218,23,2.9,19,0.58,False,0,4710.9,0.24411471268759685,55.1,13.34,Gen X
1007,27,Male,85344,6,1.8,149,0.34,False,1,568.96,0.0703037120359955,268.2,2.04,Millennials
1008,56,Female,53840,32,3.0,122,0.08,False,0,437.7235772357724,0.5943536404160475,366.0,2.56,Gen X
1009,34,Female,52430,18,4.2,24,0.99,False,0,2097.2,0.3433148960518787,100.80000000000001,17.82,Millennials
1010,56,Male,43091,15,9.5,26,0.13,True,1,1595.962962962963,0.34810053143347797,247.0,1.9500000000000002,Gen X
1011,39,Male,146053,40,6.3,173,0.07,False,1,839.3850574712644,0.2738731830226014,1089.8999999999999,2.8000000000000003,Millennials
1012,43,Male,52983,96,8.4,156,0.88,False,1,337.47133757961785,1.811901930807995,1310.4,84.48,Gen X
1013,61,Male,43989,73,7.2,120,0.3,False,1,363.54545454545456,1.6595057855372934,864.0,21.9,Seniors
1014,42,Male,95451,74,1.6,82,0.65,False,1,1150.012048192771,0.7752668908654703,131.20000000000002,48.1,Gen X
1015,34,Female,128088,84,7.5,100,0.33,True,0,1268.1980198019803,0.6557991380925614,750.0,27.720000000000002,Millennials
1016,30,Female,38990,6,3.1,157,0.39,True,0,246.77215189873417,0.15388561169530648,486.7,2.34,Millennials
1017,37,Male,110270,63,6.6,17,0.26,False,1,6126.111111111111,0.571324929717965,112.19999999999999,16.38,Millennials
1018,42,Male,100360,67,3.7,68,0.34,False,1,1454.4927536231885,0.6675966520526107,251.60000000000002,22.78,Gen X
1019,21,Male,139469,11,10.0,44,0.41,False,1,3099.311111111111,0.07887057338906854,440.0,4.51,Gen Z
1020,27,Female,56081,43,3.0,61,0.72,False,0,904.5322580645161,0.766748096503272,183.0,30.959999999999997,Millennials
1021,20,Male,31033,17,3.2,123,0.51,False,1,250.26612903225808,0.5478039506331969,393.6,8.67,Gen Z
1022,58,Male,128272,96,9.3,93,0.94,False,1,1364.595744680851,0.7484096295372333,864.9000000000001,90.24,Gen X
1023,62,Female,36241,4,0.7,196,0.04,True,0,183.96446700507613,0.11037223034684474,137.2,0.16,Seniors
1024,35,Female,144932,63,7.1,74,0.5,False,0,1932.4266666666667,0.4346866116523611,525.4,31.5,Millennials
1025,64,Male,142451,68,7.4,153,0.58,True,1,925.0064935064935,0.47735712631009963,1132.2,39.44,Seniors
1026,53,Male,25939,81,8.4,67,0.92,False,1,381.45588235294116,3.1227109757508,562.8000000000001,74.52000000000001,Gen X
1027,64,Male,133000,41,9.8,111,0.05,False,1,1187.5,0.3082706766917293,1087.8000000000002,2.0500000000000003,Seniors
1028,39,Female,67562,83,9.8,2,0.57,True,0,22520.666666666668,1.2285012285012284,19.6,47.309999999999995,Millennials
1029,51,Male,55063,5,1.1,89,0.85,False,1,611.8111111111111,0.09080507781995169,97.9,4.25,Gen X
1030,64,Male,140373,32,8.3,177,0.24,True,1,788.6123595505618,0.2279640671639133,1469.1000000000001,7.68,Seniors
1031,25,Male,120000,86,6.6,198,0.88,False,1,603.0150753768844,0.7166666666666667,1306.8,75.68,Gen Z
1032,57,Female,96721,70,6.6,26,0.02,False,0,3582.259259259259,0.723731144218939,171.6,1.4000000000000001,Gen X
1033,66,Female,47045,35,1.7,99,0.73,True,0,470.45,0.7439685407588479,168.29999999999998,25.55,Seniors
1034,61,Male,136634,22,6.7,27,0.93,False,1,4879.785714285715,0.1610140960522271,180.9,20.46,Seniors
1035,36,Male,64769,65,9.8,89,0.66,True,1,719.6555555555556,1.0035665210208586,872.2,42.9,Millennials
1036,59,Female,67118,84,9.2,146,0.44,True,0,456.5850340136054,1.251527161119223,1343.1999999999998,36.96,Gen X
1037,58,Female,104703,22,4.7,182,0.04,False,0,572.1475409836065,0.21011814370170864,855.4,0.88,Gen X
1038,54,Female,121948,11,0.9,1,0.92,False,0,60974.0,0.09020238134286745,0.9,10.120000000000001,Gen X
1039,23,Female,41625,77,3.9,189,0.47,False,0,219.07894736842104,1.84984984984985,737.1,36.19,Gen Z
1040,69,Female,124724,3,8.4,103,0.03,False,0,1199.2692307692307,0.02405310926525769,865.2,0.09,Seniors
1041,43,Female,148557,9,7.2,131,0.69,True,0,1125.4318181818182,0.06058280659948707,943.2,6.209999999999999,Gen X
1042,51,Female,47076,60,4.9,196,0.48,False,0,238.96446700507613,1.274534794799898,960.4000000000001,28.799999999999997,Gen X
1043,62,Female,142245,76,1.0,41,0.12,False,0,3386.785714285714,0.5342894302084432,41.0,9.12,Seniors
1044,23,Female,84805,87,4.6,165,0.21,True,0,510.8734939759036,1.0258829078474148,758.9999999999999,18.27,Gen Z
1045,54,Male,64605,14,5.0,51,0.06,False,1,1242.4038461538462,0.21670149369243866,255.0,0.84,Gen X
1046,50,Male,104565,97,9.3,15,0.57,True,1,6535.3125,0.9276526562425286,139.5,55.28999999999999,Gen X
1047,39,Male,108509,18,6.6,8,0.62,False,1,12056.555555555555,0.16588485747725995,52.8,11.16,Millennials
1048,38,Female,59121,73,3.5,38,0.51,True,0,1515.923076923077,1.2347558397185434,133.0,37.230000000000004,Millennials
1049,23,Male,85101,23,5.5,114,0.82,False,1,740.008695652174,0.2702670943937204,627.0,18.86,Gen Z
1050,23,Female,51433,74,1.1,83,0.86,False,0,612.297619047619,1.4387649952365213,91.30000000000001,63.64,Gen Z
1051,65,Female,63309,83,9.7,56,0.62,False,0,1110.6842105263158,1.3110300273262885,543.1999999999999,51.46,Seniors
1052,21,Male,87468,47,3.9,175,0.01,False,1,496.97727272727275,0.5373393698266795,682.5,0.47000000000000003,Gen Z
1053,47,Female,64254,69,5.0,103,0.7,True,0,617.8269230769231,1.0738631057988608,515.0,48.3,Gen X
1054,28,Male,87293,47,3.9,138,0.42,False,1,628.0071942446043,0.5384165969779936,538.1999999999999,19.74,Millennials
1055,47,Male,116258,87,7.0,102,0.57,True,1,1128.7184466019417,0.748335598410432,714.0,49.589999999999996,Gen X
1056,48,Male,57853,30,6.8,78,0.65,False,1,732.3164556962025,0.5185556496638031,530.4,19.5,Gen X
1057,41,Female,58405,25,7.3,177,0.35,False,0,328.1179775280899,0.42804554404588646,1292.1,8.75,Gen X
1058,26,Male,86652,28,3.0,169,0.92,False,1,509.7176470588235,0.3231316068873194,507.0,25.76,Millennials
1059,20,Female,63527,98,3.5,83,0.13,False,0,756.2738095238095,1.5426511562013003,290.5,12.74,Gen Z
1060,68,Male,97227,25,1.7,30,0.67,False,1,3136.3548387096776,0.257130221029138,51.0,16.75,Seniors
1061,48,Male,20492,74,6.7,5,0.0,False,1,3415.3333333333335,3.611165332812805,33.5,0.0,Gen X
1062,57,Male,113418,78,0.9,119,0.92,True,1,945.15,0.6877215256837539,107.10000000000001,71.76,Gen X
1063,54,Female,28811,58,6.2,199,0.11,False,0,144.055,2.013119988893131,1233.8,6.38,Gen X
1064,53,Female,113344,94,8.8,31,0.09,False,0,3542.0,0.8293337097684924,272.8,8.459999999999999,Gen X
1065,41,Female,44272,41,9.0,180,0.33,False,0,244.59668508287294,0.926093241778099,1620.0,13.530000000000001,Gen X
1066,48,Male,113935,25,4.8,23,0.37,False,1,4747.291666666667,0.2194233554219511,110.39999999999999,9.25,Gen X
1067,23,Male,92010,78,4.9,48,0.21,True,1,1877.7551020408164,0.8477339419628301,235.20000000000002,16.38,Gen Z
1068,19,Female,112492,99,1.2,109,0.59,False,0,1022.6545454545454,0.8800625822280695,130.79999999999998,58.41,Gen Z
1069,37,Female,67153,48,6.9,40,0.44,False,0,1637.878048780488,0.7147856387652078,276.0,21.12,Millennials
1070,45,Female,128042,98,8.3,6,0.03,False,0,18291.714285714286,0.7653738617016291,49.800000000000004,2.94,Gen X
1071,28,Female,74110,10,2.8,38,0.32,False,0,1900.2564102564102,0.13493455673998112,106.39999999999999,3.2,Millennials
1072,21,Female,33979,99,4.5,169,0.81,False,0,199.8764705882353,2.9135642602784073,760.5,80.19000000000001,Gen Z
1073,32,Female,130059,75,8.5,100,0.69,False,0,1287.7128712871288,0.576661361382142,850.0,51.74999999999999,Millennials
1074,23,Male,128101,11,8.8,27,0.72,False,1,4575.035714285715,0.08586974340559403,237.60000000000002,7.92,Gen Z
1075,66,Female,48328,85,2.8,69,0.7,False,0,690.4,1.758814765767257,193.2,59.49999999999999,Seniors
1076,47,Male,132911,21,5.7,57,0.31,True,1,2291.5689655172414,0.15800046647756769,324.90000000000003,6.51,Gen X
1077,55,Male,32867,86,2.3,17,0.1,False,1,1825.9444444444443,2.6166063224510907,39.099999999999994,8.6,Gen X
1078,68,Female,79234,45,1.5,71,0.27,True,0,1100.4722222222222,0.567938006411389,106.5,12.15,Seniors
1079,19,Female,45851,7,9.2,47,0.83,False,0,955.2291666666666,0.15266842598852806,432.4,5.81,Gen Z
1080,32,Male,51279,81,8.3,79,0.98,True,1,640.9875,1.5795939858421577,655.7,79.38,Millennials
1081,28,Female,137431,64,7.7,110,0.49,False,0,1238.117117117117,0.46568823627856887,847.0,31.36,Millennials
1082,25,Female,116063,64,1.0,13,0.01,False,0,8290.214285714286,0.5514246572981915,13.0,0.64,Gen Z
1083,43,Male,93402,2,8.5,139,0.14,False,1,667.1571428571428,0.021412817712682813,1181.5,0.28,Gen X
1084,68,Male,35449,76,4.7,124,0.32,False,1,283.592,2.143925075460521,582.8000000000001,24.32,Seniors
1085,62,Male,96221,42,3.8,109,0.58,False,1,874.7363636363636,0.4364951517859927,414.2,24.36,Seniors
1086,61,Female,109080,82,5.7,90,0.08,False,0,1198.6813186813188,0.7517418408507518,513.0,6.5600000000000005,Seniors
1087,22,Male,25451,54,1.4,86,0.94,False,1,292.5402298850575,2.121724097284979,120.39999999999999,50.76,Gen Z
1088,23,Female,107178,75,7.7,92,0.37,False,0,1152.4516129032259,0.6997704752841069,708.4,27.75,Gen Z
1089,43,Male,61316,16,6.0,24,0.91,False,1,2452.64,0.26094331006588817,144.0,14.56,Gen X
1090,21,Male,83064,18,2.3,73,0.78,True,1,1122.4864864864865,0.2167003756139844,167.89999999999998,14.040000000000001,Gen Z
1091,36,Male,83761,99,2.3,4,0.76,False,1,16752.2,1.1819343131051443,9.2,75.24,Millennials
1092,37,Female,125490,59,2.3,113,0.61,False,0,1100.7894736842106,0.4701569846202885,259.9,35.99,Millennials
1093,50,Female,58870,90,1.0,46,0.63,False,0,1252.5531914893618,1.5287922541192458,46.0,56.7,Gen X
1094,37,Male,116566,16,6.1,18,0.64,False,1,6135.0526315789475,0.13726129403084947,109.8,10.24,Millennials
1095,66,Male,143749,6,8.5,43,0.63,False,1,3267.0227272727275,0.041739420795970754,365.5,3.7800000000000002,Seniors
1096,29,Male,143765,57,0.7,161,0.55,True,1,887.4382716049382,0.3964803672660244,112.69999999999999,31.35,Millennials
1097,64,Female,144881,47,1.0,93,0.99,False,0,1541.287234042553,0.3244041661777597,93.0,46.53,Seniors
1098,18,Male,50873,48,5.9,103,0.73,False,1,489.16346153846155,0.9435260354215399,607.7,35.04,Gen Z
1099,43,Female,148389,42,8.3,124,0.78,False,0,1187.112,0.28303984796716736,1029.2,32.76,Gen X
1100,31,Male,78627,76,3.6,10,0.87,False,1,7147.909090909091,0.966589085174304,36.0,66.12,Millennials
1101,55,Male,86155,60,3.8,73,0.22,True,1,1164.2567567567567,0.6964192443851198,277.4,13.2,Gen X
1102,54,Male,119186,77,6.2,187,0.08,True,1,633.968085106383,0.6460490326045005,1159.4,6.16,Gen X
1103,28,Male,45372,4,3.1,31,0.48,False,1,1417.875,0.08816009873931059,96.10000000000001,1.92,Millennials
1104,53,Male,23642,2,0.8,156,0.51,False,1,150.5859872611465,0.08459521191100584,124.80000000000001,1.02,Gen X
1105,30,Male,149148,90,7.5,60,0.83,False,1,2445.0491803278687,0.6034274680183442,450.0,74.7,Millennials
1106,60,Female,48001,59,6.4,131,0.44,False,0,363.6439393939394,1.229141059561259,838.4000000000001,25.96,Gen X
1107,20,Male,54064,27,6.0,118,0.57,False,1,454.3193277310924,0.49940810890796095,708.0,15.389999999999999,Gen Z
1108,50,Female,114826,27,7.5,183,0.53,True,0,624.054347826087,0.23513838329298242,1372.5,14.31,Gen X
1109,23,Male,34122,79,6.9,14,0.04,False,1,2274.8,2.3152218510052167,96.60000000000001,3.16,Gen Z
1110,67,Male,44820,72,2.5,186,0.62,False,1,239.67914438502675,1.606425702811245,465.0,44.64,Seniors
1111,27,Female,88431,7,3.8,143,0.83,False,0,614.1041666666666,0.07915776141850708,543.4,5.81,Millennials
1112,22,Male,75745,63,1.7,2,0.16,True,1,25248.333333333332,0.8317380685193743,3.4,10.08,Gen Z
1113,40,Female,70081,46,1.7,24,0.59,False,0,2803.24,0.6563833278634723,40.8,27.139999999999997,Millennials
1114,27,Female,90902,63,6.9,64,0.59,True,0,1398.4923076923078,0.6930540582165409,441.6,37.169999999999995,Millennials
1115,61,Male,28711,12,8.7,199,0.16,False,1,143.555,0.4179582738323291,1731.3,1.92,Seniors
1116,19,Female,105132,13,9.6,100,0.12,False,0,1040.9108910891089,0.12365407297492675,960.0,1.56,Gen Z
1117,30,Female,38793,43,6.5,114,0.98,True,0,337.3304347826087,1.1084474003041787,741.0,42.14,Millennials
1118,57,Male,28199,17,2.2,24,0.39,True,1,1127.96,0.6028582573850136,52.800000000000004,6.63,Gen X
1119,19,Female,96253,63,1.5,155,0.23,False,0,617.0064102564103,0.6545250537645579,232.5,14.49,Gen Z
1120,37,Male,56191,81,8.2,165,0.17,False,1,338.5,1.4415119859052161,1352.9999999999998,13.770000000000001,Millennials
1121,18,Male,30211,36,6.0,91,0.67,True,1,328.3804347826087,1.1916189467412532,546.0,24.12,Gen Z
1122,54,Male,131086,85,6.4,167,0.61,False,1,780.2738095238095,0.6484292754374991,1068.8,51.85,Gen X
1123,26,Male,83069,8,7.9,191,0.64,False,1,432.6510416666667,0.0963054809856866,1508.9,5.12,Millennials
1124,34,Female,108896,69,7.2,26,0.09,True,0,4033.185185185185,0.6336320893329416,187.20000000000002,6.21,Millennials
1125,26,Male,76746,90,8.4,65,0.89,False,1,1162.8181818181818,1.1726995543741694,546.0,80.1,Millennials
1126,28,Male,41542,80,1.0,120,0.39,False,1,343.3223140495868,1.9257618795435945,120.0,31.200000000000003,Millennials
1127,32,Female,51312,36,7.6,4,0.31,False,0,10262.4,0.7015902712815716,30.4,11.16,Millennials
1128,41,Male,65242,28,8.6,157,0.46,False,1,412.9240506329114,0.42917139266116916,1350.2,12.88,Gen X
1129,55,Male,121971,93,3.2,1,0.39,False,1,60985.5,0.7624763263398677,3.2,36.27,Gen X
1130,52,Female,113783,47,6.6,50,0.86,False,0,2231.0392156862745,0.4130669783711099,330.0,40.42,Gen X
1131,47,Female,145681,76,3.5,110,0.93,False,0,1312.4414414414414,0.5216877973105621,385.0,70.68,Gen X
1132,48,Female,107893,30,9.6,139,0.3,False,0,770.6642857142857,0.2780532564670553,1334.3999999999999,9.0,Gen X
1133,66,Female,75388,23,0.8,74,0.86,False,0,1005.1733333333333,0.3050883429723563,59.2,19.78,Seniors
1134,22,Female,126581,16,6.0,187,0.78,False,0,673.3031914893617,0.1264012766528942,1122.0,12.48,Gen Z
1135,61,Female,47691,14,2.1,62,0.93,True,0,757.0,0.2935564362248642,130.20000000000002,13.020000000000001,Seniors
1136,67,Female,97960,74,7.3,81,0.25,False,0,1194.6341463414635,0.7554103715802368,591.3,18.5,Seniors
1137,31,Male,104388,71,2.2,164,0.58,True,1,632.6545454545454,0.6801548070659463,360.8,41.18,Millennials
1138,28,Female,42601,52,2.7,56,0.27,False,0,747.3859649122807,1.2206286237412267,151.20000000000002,14.040000000000001,Millennials
1139,26,Female,138307,37,5.2,111,0.82,True,0,1234.8839285714287,0.2675208051653206,577.2,30.34,Millennials
1140,51,Female,38020,29,9.2,21,0.01,False,0,1728.1818181818182,0.7627564439768543,193.2,0.29,Gen X
1141,29,Male,28155,67,2.5,141,0.56,False,1,198.27464788732394,2.3796838927366366,352.5,37.52,Millennials
1142,52,Male,89119,15,1.9,9,0.34,True,1,8911.9,0.16831427641692567,17.099999999999998,5.1000000000000005,Gen X
1143,52,Female,101051,47,7.7,139,0.32,True,0,721.7928571428571,0.4651116762822733,1070.3,15.040000000000001,Gen X
1144,18,Female,56777,46,5.3,70,0.64,False,0,799.6760563380282,0.8101872236997376,371.0,29.44,Gen Z
1145,57,Female,39710,52,9.2,129,0.85,True,0,305.46153846153845,1.3094938302694534,1186.8,44.199999999999996,Gen X
1146,39,Male,128714,19,1.9,118,0.61,False,1,1081.6302521008404,0.14761409015336327,224.2,11.59,Millennials
1147,46,Male,44532,77,6.6,198,0.85,True,1,223.7788944723618,1.729093685439684,1306.8,65.45,Gen X
1148,25,Female,148727,21,2.7,56,0.26,False,0,2609.245614035088,0.14119830293087335,151.20000000000002,5.46,Gen Z
1149,28,Male,38601,64,2.0,31,0.52,False,1,1206.28125,1.6579881350224088,62.0,33.28,Millennials
1150,58,Female,83227,37,7.0,37,0.45,False,0,2190.184210526316,0.4445672678337559,259.0,16.650000000000002,Gen X
1151,54,Male,24967,27,6.1,175,0.01,False,1,141.85795454545453,1.0814274842792486,1067.5,0.27,Gen X
1152,31,Male,104289,55,7.7,91,0.56,True,1,1133.5760869565217,0.527380644171485,700.7,30.800000000000004,Millennials
1153,47,Female,40022,29,3.4,114,0.66,False,0,348.0173913043478,0.7246014691919445,387.59999999999997,19.14,Gen X
1154,52,Female,63463,20,4.8,128,0.59,False,0,491.9612403100775,0.31514425728377166,614.4,11.799999999999999,Gen X
1155,38,Female,94671,25,4.4,175,0.74,False,0,537.9034090909091,0.26407241922024693,770.0000000000001,18.5,Millennials
1156,54,Female,25722,70,9.8,122,0.57,False,0,209.1219512195122,2.721405800482078,1195.6000000000001,39.9,Gen X
1157,22,Male,47413,63,3.3,69,0.07,False,1,677.3285714285714,1.3287494990825301,227.7,4.41,Gen Z
1158,36,Male,112772,36,3.3,186,0.12,False,1,603.0588235294117,0.31922817720710817,613.8,4.32,Millennials
1159,31,Male,101050,2,3.9,36,0.6,True,1,2731.0810810810813,0.01979218208807521,140.4,1.2,Millennials
1160,43,Female,129432,22,5.9,32,0.27,False,0,3922.181818181818,0.16997342233759813,188.8,5.94,Gen X
1161,21,Male,122748,96,2.9,64,0.08,False,1,1888.4307692307693,0.7820901358881611,185.6,7.68,Gen Z
1162,42,Female,125922,16,9.2,199,0.43,True,0,629.61,0.12706278489858802,1830.8,6.88,Gen X
1163,62,Male,105867,18,3.0,170,0.55,False,1,619.1052631578947,0.17002465357476834,510.0,9.9,Seniors
1164,59,Female,103596,69,9.0,48,0.33,True,0,2114.204081632653,0.6660488821962238,432.0,22.77,Gen X
1165,42,Female,86732,54,1.5,81,0.72,True,0,1057.7073170731708,0.6226075727528478,121.5,38.879999999999995,Gen X
1166,35,Male,32297,30,6.7,158,0.64,False,1,203.125786163522,0.9288788432362138,1058.6000000000001,19.2,Millennials
1167,57,Female,88323,45,9.1,149,0.33,False,0,588.82,0.5094935633979824,1355.8999999999999,14.850000000000001,Gen X
1168,25,Female,43816,19,2.1,60,0.75,False,0,718.2950819672132,0.4336315501186781,126.0,14.25,Gen Z
1169,56,Male,144341,87,9.7,141,0.65,False,1,1016.4859154929577,0.6027393464088513,1367.6999999999998,56.550000000000004,Gen X
1170,57,Female,60695,34,4.8,1,0.64,True,0,30347.5,0.5601779388747014,4.8,21.76,Gen X
1171,31,Female,39702,13,9.5,65,0.55,False,0,601.5454545454545,0.3274394237066143,617.5,7.15,Millennials
1172,49,Female,45242,43,6.9,33,0.01,False,0,1330.6470588235295,0.9504442774413155,227.70000000000002,0.43,Gen X
1173,68,Male,75841,62,3.4,38,0.7,False,1,1944.6410256410256,0.8174997692540974,129.2,43.4,Seniors
1174,55,Male,148498,93,2.3,25,0.38,False,1,5711.461538461538,0.626271060889709,57.49999999999999,35.34,Gen X
1175,50,Female,87712,22,3.4,154,0.94,False,0,565.8838709677419,0.2508208682962422,523.6,20.68,Gen X
1176,40,Male,105663,52,1.4,59,0.82,True,1,1761.05,0.49213064175728494,82.6,42.64,Millennials
1177,32,Female,127096,52,1.9,161,0.59,False,0,784.5432098765432,0.4091395480581608,305.9,30.68,Millennials
1178,50,Female,112764,36,1.5,101,0.25,False,0,1105.5294117647059,0.31925082473129723,151.5,9.0,Gen X
1179,42,Female,73574,73,4.5,127,0.2,False,0,574.796875,0.9921983309321227,571.5,14.600000000000001,Gen X
1180,34,Female,105744,19,8.1,41,0.34,True,0,2517.714285714286,0.17967922529883493,332.09999999999997,6.460000000000001,Millennials
1181,50,Female,48482,38,1.8,158,0.48,False,0,304.9182389937107,0.7837960480178211,284.40000000000003,18.24,Gen X
1182,64,Male,29171,70,1.7,57,0.3,True,1,502.94827586206895,2.3996434815398855,96.89999999999999,21.0,Seniors
1183,19,Female,120755,79,6.6,177,0.51,False,0,678.3988764044943,0.6542172166783984,1168.2,40.29,Gen Z
1184,31,Male,118932,57,2.4,48,0.17,True,1,2427.183673469388,0.4792654626172939,115.19999999999999,9.690000000000001,Millennials
1185,57,Male,128125,20,1.4,72,0.98,False,1,1755.13698630137,0.15609756097560976,100.8,19.6,Gen X
1186,57,Female,126082,9,2.1,177,0.11,False,0,708.3258426966293,0.07138211640043782,371.7,0.99,Gen X
1187,68,Female,23696,32,9.3,175,0.93,False,0,134.63636363636363,1.350438892640108,1627.5000000000002,29.76,Seniors
1188,56,Male,146310,4,8.3,56,0.91,False,1,2566.842105263158,0.02733921126375504,464.80000000000007,3.64,Gen X
1189,68,Male,40058,50,3.9,65,0.53,False,1,606.939393939394,1.2481901243197364,253.5,26.5,Seniors
1190,23,Male,40313,82,6.7,12,0.72,False,1,3101.0,2.0340832981916503,80.4,59.04,Gen Z
1191,23,Female,39149,5,5.6,69,0.44,False,0,559.2714285714286,0.12771718306981023,386.4,2.2,Gen Z
1192,20,Male,73521,20,6.9,134,0.63,False,1,544.6,0.2720311203601692,924.6,12.6,Gen Z
1193,24,Female,65740,87,7.0,89,0.34,True,0,730.4444444444445,1.3233951931852754,623.0,29.580000000000002,Gen Z
1194,68,Female,126611,75,6.5,193,0.3,False,0,652.6340206185567,0.5923655922471192,1254.5,22.5,Seniors
1195,25,Female,24956,37,3.0,25,0.58,True,0,959.8461538461538,1.4826093925308543,75.0,21.459999999999997,Gen Z
1196,59,Male,95731,22,0.9,1,0.5,False,1,47865.5,0.22981061516123305,0.9,11.0,Gen X
1197,69,Female,102612,58,4.8,160,0.58,False,0,637.3416149068323,0.5652360347717615,768.0,33.64,Seniors
1198,32,Female,137850,68,9.0,131,0.29,False,0,1044.3181818181818,0.4932898077620602,1179.0,19.72,Millennials
1199,64,Female,86641,93,5.9,49,0.37,False,0,1732.82,1.073394813079258,289.1,34.41,Seniors
1200,46,Female,83811,44,8.4,147,0.08,True,0,566.2905405405405,0.5249907530037823,1234.8,3.52,Gen X
1201,50,Female,72160,34,9.9,60,0.05,False,0,1182.950819672131,0.47117516629711753,594.0,1.7000000000000002,Gen X
1202,69,Male,71313,77,2.1,157,0.25,True,1,451.3481012658228,1.0797470306956656,329.7,19.25,Seniors
1203,47,Female,83232,42,7.1,178,0.07,True,0,464.98324022346367,0.5046136101499423,1263.8,2.9400000000000004,Gen X
1204,56,Female,35417,9,6.9,2,0.1,False,0,11805.666666666666,0.2541152553858317,13.8,0.9,Gen X
1205,44,Male,44729,95,9.8,73,0.81,True,1,604.4459459459459,2.1239017192425496,715.4000000000001,76.95,Gen X
1206,53,Female,132492,7,9.9,184,0.04,False,0,716.172972972973,0.052833378619086435,1821.6000000000001,0.28,Gen X
1207,46,Male,50099,68,7.0,145,0.66,True,1,343.14383561643837,1.3573125212080082,1015.0,44.88,Gen X
1208,55,Female,138387,19,2.8,188,0.27,True,0,732.2063492063492,0.13729613330731932,526.4,5.130000000000001,Gen X
1209,50,Male,118134,94,8.1,110,0.87,False,1,1064.2702702702702,0.7957065705046811,891.0,81.78,Gen X
1210,54,Male,49961,31,1.5,164,0.48,True,1,302.7939393939394,0.6204839775024519,246.0,14.879999999999999,Gen X
1211,44,Female,32602,35,7.9,61,0.31,False,0,525.8387096774194,1.0735537697073798,481.90000000000003,10.85,Gen X
1212,50,Female,138474,57,9.1,17,0.52,False,0,7693.0,0.4116296200008666,154.7,29.64,Gen X
1213,21,Female,29256,85,4.1,49,0.38,False,0,585.12,2.9053869291769208,200.89999999999998,32.3,Gen Z
1214,39,Male,106120,61,6.5,76,0.56,False,1,1378.1818181818182,0.5748209574067094,494.0,34.160000000000004,Millennials
1215,19,Male,132516,31,4.6,188,0.11,False,1,701.1428571428571,0.23393401551510762,864.8,3.41,Gen Z
1216,27,Male,54681,83,4.7,148,1.0,True,1,366.9865771812081,1.5178946983412887,695.6,83.0,Millennials
1217,22,Female,111328,95,3.4,178,0.43,False,0,621.9441340782123,0.853334291463064,605.1999999999999,40.85,Gen Z
1218,27,Male,107440,53,7.7,131,0.35,False,1,813.939393939394,0.4932985852568876,1008.7,18.549999999999997,Millennials
1219,50,Male,84789,32,9.4,43,0.71,False,1,1927.0227272727273,0.3774074467206831,404.2,22.72,Gen X
1220,55,Female,63361,66,9.4,57,0.36,False,0,1092.4310344827586,1.0416502264800114,535.8000000000001,23.759999999999998,Gen X
1221,30,Male,84503,59,2.2,50,0.83,True,1,1656.921568627451,0.6982000639030567,110.00000000000001,48.97,Millennials
1222,48,Male,54540,10,8.8,196,0.45,True,1,276.8527918781726,0.18335166850018336,1724.8000000000002,4.5,Gen X
1223,64,Female,46536,2,7.5,178,0.72,True,0,259.9776536312849,0.042977479800584494,1335.0,1.44,Seniors
1224,53,Male,104700,66,2.9,37,0.11,False,1,2755.2631578947367,0.6303724928366762,107.3,7.26,Gen X
1225,62,Female,83043,60,1.1,46,0.85,False,0,1766.872340425532,0.7225172500993461,50.6,51.0,Seniors
1226,41,Female,98532,88,3.0,170,0.74,True,0,576.2105263157895,0.89311086753542,510.0,65.12,Gen X
1227,69,Female,76575,17,9.2,15,0.21,True,0,4785.9375,0.2220045706823376,138.0,3.57,Seniors
1228,32,Female,147626,96,6.5,161,0.15,False,0,911.2716049382716,0.6502919539918443,1046.5,14.399999999999999,Millennials
1229,46,Female,22871,16,7.4,80,0.32,False,0,282.358024691358,0.6995758821214638,592.0,5.12,Gen X
1230,25,Male,66002,16,2.9,139,0.98,True,1,471.4428571428571,0.2424168964576831,403.09999999999997,15.68,Gen Z
1231,22,Male,69812,46,7.3,148,0.26,True,1,468.53691275167785,0.6589125078783017,1080.3999999999999,11.96,Gen Z
1232,46,Female,42626,39,0.8,24,0.46,False,0,1705.04,0.9149345469900999,19.200000000000003,17.94,Gen X
1233,64,Female,79979,31,4.1,125,0.03,True,0,634.7539682539683,0.38760174545818277,512.5,0.9299999999999999,Seniors
1234,21,Male,96057,88,6.5,192,0.4,False,1,497.7046632124352,0.9161227188023777,1248.0,35.2,Gen Z
1235,29,Female,146834,1,1.9,118,0.57,False,0,1233.8991596638655,0.006810411757494858,224.2,0.57,Millennials
1236,62,Female,128946,11,8.3,80,0.95,False,0,1591.9259259259259,0.08530702774804957,664.0,10.45,Seniors
1237,19,Female,86668,85,2.7,94,0.52,False,0,912.2947368421053,0.9807541422439655,253.8,44.2,Gen Z
1238,44,Male,119003,4,6.7,65,0.82,False,1,1803.0757575757575,0.033612598001731046,435.5,3.28,Gen X
1239,48,Male,100070,71,4.3,88,0.55,False,1,1124.3820224719102,0.7095033476566404,378.4,39.050000000000004,Gen X
1240,68,Female,109390,26,6.2,88,0.04,False,0,1229.1011235955057,0.2376816893683152,545.6,1.04,Seniors
